filename,relative_path,vendor,control_id,canonical_field,state,sha256,split,file_key,control_group_key,split_unit,split_path
CTRL-020_FAIL.cfg,configs/synthetic/juniper_junos/CTRL-020_FAIL.cfg,juniper_junos,CTRL-020,management.protocols.insecure_disabled,FAIL,f903c259703a7685a33c448e21e45a9ebb5021d7b0b7c28c743450d9db06d6a8,train,juniper_junos::CTRL-020_FAIL.cfg,juniper_junos::CTRL-020,CTRL-020,train/juniper_junos__CTRL-020_FAIL.cfg
CTRL-003_PASS.cfg,configs/synthetic/panos/CTRL-003_PASS.cfg,panos,CTRL-003,management.http.enabled,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-003_PASS.cfg,panos::CTRL-003,PASS-pinned,train/panos__CTRL-003_PASS.cfg
CTRL-003_FAIL.cfg,configs/synthetic/panos/CTRL-003_FAIL.cfg,panos,CTRL-003,management.http.enabled,FAIL,fe2b15b0d7f8e3c6fb703c8299f28fca929ed01875cc443fdcb457e0cdb40ee6,validation,panos::CTRL-003_FAIL.cfg,panos::CTRL-003,CTRL-003,validation/panos__CTRL-003_FAIL.cfg
CTRL-003_MISSING.cfg,configs/synthetic/panos/CTRL-003_MISSING.cfg,panos,CTRL-003,management.http.enabled,MISSING,9ca2a3938e38fc41850600b7c553eba20edc6533d0ed60c627a28d8868d5046a,validation,panos::CTRL-003_MISSING.cfg,panos::CTRL-003,CTRL-003,validation/panos__CTRL-003_MISSING.cfg
CTRL-004_PASS.cfg,configs/synthetic/panos/CTRL-004_PASS.cfg,panos,CTRL-004,management.https.enabled,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-004_PASS.cfg,panos::CTRL-004,PASS-pinned,train/panos__CTRL-004_PASS.cfg
CTRL-004_FAIL.cfg,configs/synthetic/panos/CTRL-004_FAIL.cfg,panos,CTRL-004,management.https.enabled,FAIL,82e4f158465ad495d87559824af3c1b0d918468bb7e1fd219eab0ff60776f768,validation,panos::CTRL-004_FAIL.cfg,panos::CTRL-004,CTRL-004,validation/panos__CTRL-004_FAIL.cfg
CTRL-004_MISSING.cfg,configs/synthetic/panos/CTRL-004_MISSING.cfg,panos,CTRL-004,management.https.enabled,MISSING,d8f7c59314eff03aad692d0d5a4c0a289a4e74725e81b52770af58ecc5895386,validation,panos::CTRL-004_MISSING.cfg,panos::CTRL-004,CTRL-004,validation/panos__CTRL-004_MISSING.cfg
CTRL-005_PASS.cfg,configs/synthetic/panos/CTRL-005_PASS.cfg,panos,CTRL-005,management.session.idle_timeout_minutes,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-005_PASS.cfg,panos::CTRL-005,PASS-pinned,train/panos__CTRL-005_PASS.cfg
CTRL-005_FAIL.cfg,configs/synthetic/panos/CTRL-005_FAIL.cfg,panos,CTRL-005,management.session.idle_timeout_minutes,FAIL,45852c7eaa3c6bb39f23ad0bf4b17102c3d7b4b2aa5500dc66236fd57851b65a,train,panos::CTRL-005_FAIL.cfg,panos::CTRL-005,CTRL-005,train/panos__CTRL-005_FAIL.cfg
CTRL-005_MISSING.cfg,configs/synthetic/panos/CTRL-005_MISSING.cfg,panos,CTRL-005,management.session.idle_timeout_minutes,MISSING,2e29bea876ab9749bd95c1e48d9b55a71a6959a437e887c93749fdb986946796,train,panos::CTRL-005_MISSING.cfg,panos::CTRL-005,CTRL-005,train/panos__CTRL-005_MISSING.cfg
CTRL-006_PASS.cfg,configs/synthetic/panos/CTRL-006_PASS.cfg,panos,CTRL-006,management.aaa.enabled,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-006_PASS.cfg,panos::CTRL-006,PASS-pinned,train/panos__CTRL-006_PASS.cfg
CTRL-006_MISSING.cfg,configs/synthetic/panos/CTRL-006_MISSING.cfg,panos,CTRL-006,management.aaa.enabled,MISSING,82da93c7dcafdfe9309614958f04d8c0816f149cd6f33286470f617fc5463803,train,panos::CTRL-006_MISSING.cfg,panos::CTRL-006,CTRL-006,train/panos__CTRL-006_MISSING.cfg
CTRL-007_PASS.cfg,configs/synthetic/panos/CTRL-007_PASS.cfg,panos,CTRL-007,management.password.strong_policy_enabled,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-007_PASS.cfg,panos::CTRL-007,PASS-pinned,train/panos__CTRL-007_PASS.cfg
CTRL-007_MISSING.cfg,configs/synthetic/panos/CTRL-007_MISSING.cfg,panos,CTRL-007,management.password.strong_policy_enabled,MISSING,341118e63b2764dc08f2f7d3849e4671da5f40d396cb54fb099ff71a3fb59258,train,panos::CTRL-007_MISSING.cfg,panos::CTRL-007,CTRL-007,train/panos__CTRL-007_MISSING.cfg
CTRL-008_PASS.cfg,configs/synthetic/panos/CTRL-008_PASS.cfg,panos,CTRL-008,management.login.max_failed_attempts,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-008_PASS.cfg,panos::CTRL-008,PASS-pinned,train/panos__CTRL-008_PASS.cfg
CTRL-008_FAIL.cfg,configs/synthetic/panos/CTRL-008_FAIL.cfg,panos,CTRL-008,management.login.max_failed_attempts,FAIL,0835a9ceff6644599587f00d9f33e635c400812f226990e221e7aa4544fedd1d,train,panos::CTRL-008_FAIL.cfg,panos::CTRL-008,CTRL-008,train/panos__CTRL-008_FAIL.cfg
CTRL-008_MISSING.cfg,configs/synthetic/panos/CTRL-008_MISSING.cfg,panos,CTRL-008,management.login.max_failed_attempts,MISSING,cfab8612ed08466d7c48f5778d254d62683627df880c94a43568c18925aa99bf,train,panos::CTRL-008_MISSING.cfg,panos::CTRL-008,CTRL-008,train/panos__CTRL-008_MISSING.cfg
CTRL-009_PASS.cfg,configs/synthetic/panos/CTRL-009_PASS.cfg,panos,CTRL-009,management.logging.enabled,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-009_PASS.cfg,panos::CTRL-009,PASS-pinned,train/panos__CTRL-009_PASS.cfg
CTRL-009_MISSING.cfg,configs/synthetic/panos/CTRL-009_MISSING.cfg,panos,CTRL-009,management.logging.enabled,MISSING,d79e91b5a4369e4a5f408ba8cb7b61ff49e6657eac1ce5abe8aed8e53c82e7f3,train,panos::CTRL-009_MISSING.cfg,panos::CTRL-009,CTRL-009,train/panos__CTRL-009_MISSING.cfg
CTRL-010_PASS.cfg,configs/synthetic/panos/CTRL-010_PASS.cfg,panos,CTRL-010,management.logging.remote_syslog_configured,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-010_PASS.cfg,panos::CTRL-010,PASS-pinned,train/panos__CTRL-010_PASS.cfg
CTRL-010_MISSING.cfg,configs/synthetic/panos/CTRL-010_MISSING.cfg,panos,CTRL-010,management.logging.remote_syslog_configured,MISSING,185489b9121037c723c2cacbcbbd715c127a2735786ddd91abcc2c0508c6c6f3,train,panos::CTRL-010_MISSING.cfg,panos::CTRL-010,CTRL-010,train/panos__CTRL-010_MISSING.cfg
CTRL-011_PASS.cfg,configs/synthetic/panos/CTRL-011_PASS.cfg,panos,CTRL-011,management.ntp.configured,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-011_PASS.cfg,panos::CTRL-011,PASS-pinned,train/panos__CTRL-011_PASS.cfg
CTRL-011_MISSING.cfg,configs/synthetic/panos/CTRL-011_MISSING.cfg,panos,CTRL-011,management.ntp.configured,MISSING,5d1a71ad195d8eccf096c89efff321aa8e4730dcfbe4726245a4b1c4ec44a8ad,train,panos::CTRL-011_MISSING.cfg,panos::CTRL-011,CTRL-011,train/panos__CTRL-011_MISSING.cfg
CTRL-012_PASS.cfg,configs/synthetic/panos/CTRL-012_PASS.cfg,panos,CTRL-012,management.ntp.authentication_enabled,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-012_PASS.cfg,panos::CTRL-012,PASS-pinned,train/panos__CTRL-012_PASS.cfg
CTRL-012_MISSING.cfg,configs/synthetic/panos/CTRL-012_MISSING.cfg,panos,CTRL-012,management.ntp.authentication_enabled,MISSING,3f9264d318b0a8aa55a54194ea603fc20537f61be0aad01ecc48cb86821c92b0,test,panos::CTRL-012_MISSING.cfg,panos::CTRL-012,CTRL-012,test/panos__CTRL-012_MISSING.cfg
CTRL-013_PASS.cfg,configs/synthetic/panos/CTRL-013_PASS.cfg,panos,CTRL-013,management.snmp.secure_configuration,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-013_PASS.cfg,panos::CTRL-013,PASS-pinned,train/panos__CTRL-013_PASS.cfg
CTRL-013_FAIL.cfg,configs/synthetic/panos/CTRL-013_FAIL.cfg,panos,CTRL-013,management.snmp.secure_configuration,FAIL,74bb7a863be59f9b60f2c2b44e36ece46a219ff043a1a1e8c54e05f4aedae75b,train,panos::CTRL-013_FAIL.cfg,panos::CTRL-013,CTRL-013,train/panos__CTRL-013_FAIL.cfg
CTRL-013_MISSING.cfg,configs/synthetic/panos/CTRL-013_MISSING.cfg,panos,CTRL-013,management.snmp.secure_configuration,MISSING,0205837f838689adc555a087d221374a78f87c290c2aad98b82ddf8f9b75d973,train,panos::CTRL-013_MISSING.cfg,panos::CTRL-013,CTRL-013,train/panos__CTRL-013_MISSING.cfg
CTRL-014_PASS.cfg,configs/synthetic/panos/CTRL-014_PASS.cfg,panos,CTRL-014,interfaces.unused_ports_disabled,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-014_PASS.cfg,panos::CTRL-014,PASS-pinned,train/panos__CTRL-014_PASS.cfg
CTRL-014_FAIL.cfg,configs/synthetic/panos/CTRL-014_FAIL.cfg,panos,CTRL-014,interfaces.unused_ports_disabled,FAIL,4a83784a3e7fcfb6d0d63012753fc38d7225d9a174be2cc9e518157d64118036,train,panos::CTRL-014_FAIL.cfg,panos::CTRL-014,CTRL-014,train/panos__CTRL-014_FAIL.cfg
CTRL-015_PASS.cfg,configs/synthetic/panos/CTRL-015_PASS.cfg,panos,CTRL-015,management.acl.configured,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-015_PASS.cfg,panos::CTRL-015,PASS-pinned,train/panos__CTRL-015_PASS.cfg
CTRL-015_MISSING.cfg,configs/synthetic/panos/CTRL-015_MISSING.cfg,panos,CTRL-015,management.acl.configured,MISSING,ea47c10714ffb5caacbfa12d0af9fc423a847421b5bf4e1609ccd19a508b8098,test,panos::CTRL-015_MISSING.cfg,panos::CTRL-015,CTRL-015,test/panos__CTRL-015_MISSING.cfg
CTRL-016_PASS.cfg,configs/synthetic/panos/CTRL-016_PASS.cfg,panos,CTRL-016,routing.protocol_authentication_enabled,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-016_PASS.cfg,panos::CTRL-016,PASS-pinned,train/panos__CTRL-016_PASS.cfg
CTRL-016_MISSING.cfg,configs/synthetic/panos/CTRL-016_MISSING.cfg,panos,CTRL-016,routing.protocol_authentication_enabled,MISSING,82097ba281b3fc5d8e0b6531de5c0f9b4fd20531c3b5dc58c5ae77caebb2694e,train,panos::CTRL-016_MISSING.cfg,panos::CTRL-016,CTRL-016,train/panos__CTRL-016_MISSING.cfg
CTRL-017_PASS.cfg,configs/synthetic/panos/CTRL-017_PASS.cfg,panos,CTRL-017,management.admin_access.restricted,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-017_PASS.cfg,panos::CTRL-017,PASS-pinned,train/panos__CTRL-017_PASS.cfg
CTRL-017_MISSING.cfg,configs/synthetic/panos/CTRL-017_MISSING.cfg,panos,CTRL-017,management.admin_access.restricted,MISSING,85a19c4cad4476aaff4f1734d65af62b891fc06207de65680f86e525124705ab,train,panos::CTRL-017_MISSING.cfg,panos::CTRL-017,CTRL-017,train/panos__CTRL-017_MISSING.cfg
CTRL-018_PASS.cfg,configs/synthetic/panos/CTRL-018_PASS.cfg,panos,CTRL-018,management.banner.configured,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-018_PASS.cfg,panos::CTRL-018,PASS-pinned,train/panos__CTRL-018_PASS.cfg
CTRL-018_MISSING.cfg,configs/synthetic/panos/CTRL-018_MISSING.cfg,panos,CTRL-018,management.banner.configured,MISSING,ae2750ace5c9c6a6f3231f963f4c477c3bed56a1879f02411aa10ab708fd979f,test,panos::CTRL-018_MISSING.cfg,panos::CTRL-018,CTRL-018,test/panos__CTRL-018_MISSING.cfg
CTRL-019_PASS.cfg,configs/synthetic/panos/CTRL-019_PASS.cfg,panos,CTRL-019,management.crypto.weak_algorithms_disabled,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-019_PASS.cfg,panos::CTRL-019,PASS-pinned,train/panos__CTRL-019_PASS.cfg
CTRL-019_FAIL.cfg,configs/synthetic/panos/CTRL-019_FAIL.cfg,panos,CTRL-019,management.crypto.weak_algorithms_disabled,FAIL,9397cc9d16da79b33134a3c95811fb028b510ab9aa6f3d754dd8e75e3b227bb6,train,panos::CTRL-019_FAIL.cfg,panos::CTRL-019,CTRL-019,train/panos__CTRL-019_FAIL.cfg
CTRL-019_MISSING.cfg,configs/synthetic/panos/CTRL-019_MISSING.cfg,panos,CTRL-019,management.crypto.weak_algorithms_disabled,MISSING,841f3c6ed59b9b58de874042cfb9f7a4eb6a194832ae5baf63f7c81493271281,train,panos::CTRL-019_MISSING.cfg,panos::CTRL-019,CTRL-019,train/panos__CTRL-019_MISSING.cfg
CTRL-020_PASS.cfg,configs/synthetic/panos/CTRL-020_PASS.cfg,panos,CTRL-020,management.protocols.insecure_disabled,PASS,5725b42795b924255fd14da54dabfa876d57e159ba54fc0ab913f87f06942cc8,train,panos::CTRL-020_PASS.cfg,panos::CTRL-020,PASS-pinned,train/panos__CTRL-020_PASS.cfg
CTRL-020_FAIL.cfg,configs/synthetic/panos/CTRL-020_FAIL.cfg,panos,CTRL-020,management.protocols.insecure_disabled,FAIL,92640a591e47f59823e2dc334c5d919ecb08069b8174f5446ec0f18eba1528ff,test,panos::CTRL-020_FAIL.cfg,panos::CTRL-020,CTRL-020,test/panos__CTRL-020_FAIL.cfg
CTRL-020_MISSING.cfg,configs/synthetic/panos/CTRL-020_MISSING.cfg,panos,CTRL-020,management.protocols.insecure_disabled,MISSING,d2efa3f7800227d0bea59694dd19ea5e401570b221aaae6d17e59547736b9248,test,panos::CTRL-020_MISSING.cfg,panos::CTRL-020,CTRL-020,test/panos__CTRL-020_MISSING.cfg
